user_id,item_list
1633,24075 25675  6201 10269 17080 22554  5942  1210 12638 10766
1634,11618  4502 20321 14684 12409  7494 20146  9438 23600  6553
1635,20308 18048 13486  1505 23238 24451 15416 20648 22378 21727
1636,14488   974  3456 13789 23820 13231   557 17685 13182 14477
1637, 1271  3230 18054 25407  5044  9555  2426 15691 10594 23154
1638,18190 23536  4620  5717  6088  8920  2868 19114  9284  9029
1639, 2426  9555 23154 10594  8860 18392 16928 15169 25596  6734
1640,10269 25675  9438  9851   663 12061 22554 18293 23103  5942
1641,24075 20950 22554 14462 15724 16828 12061 24472  9951  9851
1642,24586  6539 19691 25072  6520   868 25575 25063 17407 15052
1643,10792 22010 10345 18452 25407 18392  2426  6734 23154  9322
1644,22554 24075  4512  2426 25260 19564 19401  7202 10786 18293
1645, 9555  1583 15691 16928  9701 11834 20410  2370 13711 10594
1646,10273  6926  7629  5717 13196 25335 15859 22325  6499  6021
1647,25407 15691 10834  9555 22121  1583 23154 23141 10594  1542
1648,21179   466 21909  7992  6961 24472 19389  6636 16799  8538
1649,12211 20701 23270  4454 11668 16389 18948 12038 25205  3633
1650,11830  5942  4533 16267  6125 17013 13514 10653   873  9022
1651,19089 12409 19709 16630 23481 20146  7494  5522 23600 18984
1652, 1463 25407 16772  2426 17877 19468 15691  8097 18263 21042
1653,18486  3127 23714 11723 25623 15635  4564  4039 22885 19775
1654,17233  8423  4257 22932 23548 19534 24881 20153 10073  1495
1655, 2122  3915 11698  7129  5664 17820  1722 25250  7934  5414
1656, 7267 18793 15559  9716  7472 22548 19426 22835 18649 15778
1657, 1258 12722 24481 10996 24355 24014 20081  3895 25868 23847
1658,14684  4502 25932 24688 20308 19010 19874  5520 21697 18419
1659, 5733 13911 20986  4768 24200 24304 23184    31 21510  1684
1660, 2426 25407  9555  2492  8097 25596   654 23154  8894 10834
1661,13514 10014 13226 25370  9782 25373 17075  6709  8247 22023
1662,10946  8097 16772 19468 15729  8990  7583 19243 14272  8150
1663,10946 19468 16772 15729 14272  8990 15691 23154  3812  9673
1664,15043  2684 23958 18484  1284 15379  7147 23218 18980  2631
1665,10467  2426 17877  9673  8909  5044 10834 23154 16772  6734
1666, 1397 10592  3506 12257 12839  6319  7553 15275   655 23426
1667, 8769 20304 11083 10337 17233 19587 10769  4312 13355  4960
1668, 9703 23448  7700  2462 10409 21968 23261  7369 13413   993
1669,17033  7412 25863  1998 17124  6887 14085  1237 13671  1044
1670, 7259 14477 17512 23433 16931 25923 19775 23820  5032 12142
1671,18804 18293  7337 22128 21943   946 22750  6294  7619 20245
1672,20749  5185 22128  6294 22750 16950   942  9684 22991 18293
1673, 5078  5832  9209  9020  2459 20883  7585 17193  9902 13144
1674,16954 25356 20894 22930  1999 14317 12748 18137 21369  4352
1675, 8491  8097 12914 18263 22517 15150  9301  6712  4878  4296
1676,25242 24075  9438  2612  5071 25214 25675 10269 22554 18323
1677,13711  3551  3736  8491 11340 25675  9930 11959 16494 19468
1678, 2306  6532  6943  8851  5532 13768  3042 21447 13187 19395
1679,11533 19875 25407 13586 20798  3737 25133  4541 20974 15169
1680,  414  5577   885 23590 17687 19944   333 10199   309 10748
1681, 4281 13893  3250 13578  5235 17681 16218 25451  1580  6918
1682,18190  5717 15327 13541 23536 23711 12341  2333 11792 18114
1683, 2426 23154 10594 15691  6327 11834  1583  9555  6734  1271
1684,15562 18636 20841 15903 17546  3556 15811  7333 17218 10081
1685,25407 24075 22554 23154 10834 10594  9438 15691  9555 12923
1686,11229  9781 17115  3951 13164   637 19899  2483 13926 23257
1687,12992 17026 23239  2236 18317  8936 11295   614  7063 22510
1688,24075 22554  9438 18293 12923 25260 10786 12061  2568 10269
1689,18222 15686 12142  5203 23022 17304  8201 13506  7074 21075
1690,15298  3551 17860  3547 12996  5557  7487 19282 23391 21180
1691,15052  1898 13508 24586  9431 10833 18060  8274 25072 16641
1692,24577 12914 10753  4549 22932 25407 17819 13663  9555  5044
1693, 4257 25407 10491 22121  8990  5986 14338 15691  7414 23463
1694,12061 25675 24075  5717 23536  9591 10786 11792  8811 13541
1695,22554 12061 18293  5942 10786  9851  8538  3803 13118 15564
1696, 4502 14684 18419 24355 10418  5581  1055  1714 13410 15363
1697,21698  8544   466  1863 21252  2267 25693  9591 24158 10791
1698,18190 23457 21854  5717  2432 19180 15145  2300 15327  4620
1699,22043  4584  8770 19536 22654 14920 19704  4218  9022 11367
1700,11356  9657 20719 22473 13764  1080 17603   476  7639  5868
1701, 7965 18859 12227  8896 24475 14354 18499 13833  8529  8972
1702,12914 21061  4147  5469 22121 13162  6017  4549 24687 14155
1703,12158  8558 17954 16462 19258 13552 10723   919 13424  8429
1704,12139 22165  6953  6988 20302 15436 22395 25178 13506 17057
1705, 8690 12033  7709 15925 21947  6684  1479 24558 20613  1728
1706,  471 11484 19908 20373  4439  5370 11802  2840 23600 11854
1707,16577  3812 11578 20281 19033 14871 21355 12818  9446 13020
1708,10595  8363  5248  4825 20013 11925  7194 18455 22457  7862
1709,25407  6446 15691 11295  5044  8990 12552 20410  5497 15196
1710,14684  4502 18419  7883  1714 20308  5869 15363 11737 24355
1711,24075 25675 22554 17505  3803 19401 10269 12061 10786 15564
1712, 8920 19163 15665 16180 10122  4966  1023 25223 10212  7313
1713,25407 15691  2426 10834  1583 10594 12818  6734  9701 10981
1714,21042 23086 11197 21395 22079 23917  5930  2375 10311 10792
1715,21875 18045  3627   900 18893 19047 13956  3553 21556 18746
1716, 4147 14141 18317 22121  3744 16651  5469  8894  8375 22445
1717, 1530   217  6088 22730 22291 23937  2906 16975 21062 25542
1718, 5717 11792 13837 21854 19114 25491 12061 13541  2333 23127
1719,14373  6088  9337 15459 21854 22646 23457 20726 11792  6876
1720, 4147   502 15572 19769  1869 13887 16651  6164  7550   681
1721,15636 20072 21025  7725 13391 18997 18317 16465 12206 15687
1722, 7494  2665 19089 20095 19480 23600 12409 19709  3165  8894
1723,15903 25407 17218 17546  9370 20841 20410 13081 15691 21619
1724,25242  6607 15010   681 13294 18461 23735 18317 10965  3422
1725,23457  9284  2432 12249  5717 10788 14373 24005 12341 21408
1726,17820 18122    57 18569  4803  5412 10810 15376  6897  8373
1727, 9398  8062  8079  8100  9403 10188 11862  8680  7424 23015
1728,21373 12214 14684  8097 23086  4257 21199 18419 25834  7350
1729, 4775  6654 12328 21450 24936 20110  6650 22498 20686  1834
1730,20034  1051  3035  1446  4839 24224  6392 24964  7950   217
1731, 9438 10269 19089  7494  5942  8538 23600  8894 25675 12061
1732, 7847 16810 15997  3251 21297  5936  6359 11133 10904  8424
1733, 2426 15691 10594  9555  6734 10834 25596  6327  1583   654
1734,15234  7109 10617 24567 25808 18419 18011  7936 20046 22277
1735, 3737 13136 25596 25407   654  4541  3580  9733  2118  2426
1736,12486 12703   894 15877 22189 17613 17424 13904  8227 16354
1737, 6461  7851  6790 16446 14769  2131 18622 19463 22708 25117
1738,11357 13686 14253  8987 19220   968 14634   617 25658  7129
1739, 4620 18190 13541 13030 23711 20261  2333  9284  9029 22646
1740,13764 16112 11987 17206  3668 24328  4528 24591 18893 14220
1741,19468  4909 24724 14122  6789 15960    32  2012 15729 15673
1742,24484 24093  8064 17820  8304  5412  4803 18122  3997 24042
1743,18285  3045 23106  2235  6860 25101   601 12614  8516 12629
1744,17819 20146  8704  8322  4549  4878 25407 14706 11535  4510
1745,24600  3975  6918  8054   828  9032 22457 21353  7571  4362
1746,23572  8740 19709  9869  7094  8894  1406 14299  5320 11900
1747,22313 20212 18427  7839 16404   377 13343 21677  1803 17808
1748, 5923 14444  3830  1410 14353 19841 21561  1154  5991 14691
1749,11533 19875 22801  8097  4423  2118  4257  5952 20863  5899
1750, 5717 21552 10979 16179  8920 15830 20108 13541 12742  6674
1751,24075 22554  9438 10269 18293 12923 25260 10786 12061  4370
1752,24075 25675 13091 10269 22554  5942 10786  8982 19689 12061
1753, 6383  6985 24383  1364 19028 23807  8603 19080 11861 14614
1754,11533 13870  5952  6708 25596  8147  4366 13663 15169 20330
1755,10269 25675  9438 25407 12061  2426 19089 22554  5942  9851
1756, 9050 22359 12293 16996 25903 14777   409 24405  1673 20802
1757,10954 17036  4342 20757 19242 11463  6165  7534 11883 25195
1758,23794  4964 13948 16577 25911  8624 10756  5678 18949  4962
1759, 7494  5942 20146 19709 12061  2665  9851 10786  8894 23481
1760,16630 25407  5522 18930 20095 20146 18317 19089  2426 15691
1761,25407  2426  6734 10594  1583 10834  6878 17156 14684  9555
1762,14045 10594 16906 11027  2426  1583 25407  9555 23133 13711
1763, 3716  4152  1998 13433  7599 11623 13170  6419  1712  6278
1764, 4502 24355 19874 18419 20308 17668 20553  5581  4257 15234
1765, 9446   983   290  2643 25407 17884 15691 10594  5966 14801
1766,25675   942 19564 22189  3305 25230 17929  5380 16195  4104
1767,16670 20449 11881 18946 24240 17669  6202 17566 16816  3661
1768,24075 12061 21552 22554  9851 23711 10786  9438   882 22356
1769,23292  1776 18632 20416 16619 22594 23398 17156   139  9606
1770, 4384 18245  8062 14374  8079 17976 23370 14743 19997 16222
1771,24075 19089 14291 13797 19480 21552 23600  1611 20108  1863
1772, 9851  5717 24075 23711 21854 11792  2333 13541 23536 23127
1773,19922 10979 20586 25902  9732 22584 17206  3348  9602  4625
1774, 2996  6781  8920  7902 12787 22955 19094 20640 10036  1482
1775,15958 10322  9448 24537 24995  7835 15257 23812  9697  8667
1776,25513 14741 16754 16309 20308 25732  4548 13765 12407  5032
1777,25675  5942 22554 12061  9851 10786 23799 19089  8538  3455
1778,25495 14321 16826  8557 17876 24596 18122 14433  9851  8054
1779,10999 24375  3986 25797 22176 21167  7585 16439  9684  9209
1780,18317  8936  7063 18984 22510 15104 24324 10644  8145  5177
1781,10162  7049  2001 23651 16991 13226 11848 23398  6014   484
1782, 9851 24075 10786 18984 25675 16630  5522 13363  9438  1859
1783, 1863  8544  4927  8251 19393   829 21975  9558  8945 15830
1784, 7471 22292 15764  5750 24093 18122  8304  3997  4668 10911
1785, 2118  6708 11533 15259  4982  3737 18397 21352 24278 20616
1786, 8097  2426 19089 20146 15691  9555 20095 22121  8894 25596
1787,16814 10829  7494  2665 19011 17723  5664 22402 10179  1384
1788,25407 23154  5044  9555 10834  6473  8990  1848 20696 23561
1789,15691 10834  1583 17156  9322  8316 18452 21920  4980  6878
1790,20565 23858 11899 25779  2614  7836 18317  2210 10537 23003
1791,19332 20422  8986  8894   588   316 24429  7055  4147 14141
1792,20065  8300 16505 21321 13789 13424 22684  9138  8654 24112
1793,11533  2962 22801  5899 25596  1085 13586  4366 13870 10602
1794,21802  7990   256 22342 15330 13756  3560 14301  6228 20911
1795,10979 24597 13764 20586  2697 17206  4779 18893 10181  4625
1796, 8544 20496 19089  4209  6599 12840 11737 21552  1504 23481
1797,13707   867 20230 12745 20862 19066  3501 14373 24561  5960
1798, 9319 23697  3037 15559  5032 20300   459 12048 12316 18793
1799,  180 24075 20496 12061  5717 18769  9438  4620  3460 10786
1800, 2426 23154 10834  6734 22010 15691  9322  1583 17156 21920
1801,23154  9555 10594 10834 16906  8097  6878 25675 10981  8316
1802,  377 12087 20914 24546  5076 13810 25526   644 22429     6
1803,16849 17713 17216 23037  7402  2240 15603  1949 18374  4175
1804, 5469  1869  3497  8986  4147  3744 15853  5763 21061   502
1805,18119 13012  2692 20706 19498 23359 20240 11788 17385  4614
1806,13374 16544 21547 20353  6893 15579 10432 14132  9663 18940
1807, 9311  1863  9591  5427 14385 25145 25682  9883  2951  8920
1808,21552 20148 11384 14023 20496 11452 13797 21653 24410 21583
1809,14684  4502  5581 12214 20308 18419  7883  2858 13326 24355
1810, 8544 22511 24410 20148  2996 14023 21653 19910 14995 15544
1811,21857  9327  8268  8769 11680  9730  4267 17739 16786 17662
1812,  561 18293  3803 22554  5380 12923 25675 25046 18804 24075
1813,24075  9438 12923  3803 12061 10786  7202  1842 19401 25260
1814,11792  2333  5717 23536 24075 22646 23711  9284 13541 21854
1815, 3037   497 24075  8709 20146 12048 18793 12119  9769 25071
1816,16641  7965 15729 13381  1005 18859 24475 13508  8990  1463
1817, 9438 25675  5942 12061 22554  9851 23799 19089 10786  8538
1818,23154 15691  9555  1583  6734 10834  7991 17156 12818  6327
1819,21297 25539  9060 11969 11848 10208 18949  6014 17378  8424
1820,25541 22613 24004 18945 13551 23739  4323 10189 14877 13226
1821,24163  4010  4729  2985    48  4284 22455 11581 25778  9174
1822, 6163  2304  9079 15990 12563 11022 21653  4263  8395  6652
1823, 1447 25203  4927 15830 12734 19418 23464 19513 12394  8544
1824,24423  2238  4878 22594  4066   194  9701 25585 13994 25631
1825, 4048  5724 15420 10643 16860 21591 21755 23681  2274 23875
1826, 1863  2996 10036  4940 21859 24340  7266  6781 10990   466
1827, 2127  7117 11557 15501  4089  3941   609  1628  1739 11137
1828,24093 17284  4787 10865 18122  7471 22292  5750 21005 25664
1829, 4423 12195 17561   201  8758 10762 24885 16317 16897 24011
1830, 6401  2196 20480  4421  1282 13443  6572 17520 18721  7133
1831,14684 19874 20553  4502 15207 21697  1258  7886 24204 22573
1832,25407  6734 10792 10834 18392 15691  1583  8316  6878 18452
1833,25860 16794  5280  1907 11114 12238  2710  6329  4112 12644
1834,  341  5284   913 24985 24033 24075 13170  9438  4781 23067
1835,10269 25675  9438  5942 12061 23799  9851 22554 18293 10786
1836,25342 21691 17768  5101  1959 12616 23285 22313 25571 12230
1837,19089 23600  7494 19480  2665 18984 12409 19709 11658 25873
1838, 2426  9555 23154 15691  6327 10834 12818 10981  1583  7095
1839, 8750  5191  2450 14507 12587  6498 18977 15906 13707   945
1840, 2426 15691  9555 23154 22554  5044  1583 24075 10594  4878
1841, 8466  3824  6671 22119 16350 17129  1032 21420 18323  7523
1842,16630 19089 18984 20095 12409  8894 20146 23481 25873 18317
1843, 8396 10328 13763 13742 10747 14206 19518 15636  9106  4503
1844,20275 20108  1863 21552 13707  8544 13628 13541 24410 18692
1845,25071  4560  4336  9851   942 15434 24621 18804  8811 21583
1846, 3641  9155 18500 15271 11043  6446 20644 18499  6799 17013
1847,21859 19094  1863  6781 15906 23536 21552  8920 10036  3152
1848,18579  3926  3060 18880 24289 20249 18929  3504 20696  4398
1849,20438 12038  9699  4846 25205  3010 20154 23270  6151 18757
1850, 3037   497 25596  8709  5952 18793  6708 11506 20289  9662
1851,15896  1547  5084  7426 17947 16499 17586 16266 14818   592
1852,21552  6239 12710 19398  8158 11144  7474  8841 19480 25806
1853,10364 13384 21105  4891 16560 20078 13118 17156  1918   863
1854,24477 15243 14494  4629 14269 10073  7714  3561  2588 13852
1855,10834  2075  4927 20648  6878 23154  3508 20833 22848 19518
1856, 8545 17245  5913  1837 23325 19999  3251  6204 23756 13957
1857, 1165  3895 16798  4081  5263 18980  2972 16159 24182 24420
1858,16726 17908 15733  4184 23405 14190  8392  3579 25034 12381
1859, 2972   375  4524  3941  7984  8381  7426  1165 13154 17558
1860,23530  7632  1942  4256 20662 18940 12099 10801 17912  7412
1861,10269 25675  3037  8682  8709 22540  9662 18793 15182    51
1862,12056   773  9851 12061 13118 15128 20809  5339  8811 10786
1863,12523 10205  2647 25738  5469   588  1500 18354  4186 25407
1864,24418  9741  7545  3399 10994 18106  6629 20308 10418 15636
1865,23737 17680 23777 16816 16670   620 24289  2896  3631 15263
1866, 9409 22497  5514  4740 15262 21876 21668   275 16901  5489
1867, 1863 18122 21461  7266  8560 11730  8251 21048 13628 14895
1868,13552 17130   341  5284 16124 19258  6418 20078 22375  1205
1869,25407 23154  2426  9555  6734 15691 10834 22121  5044  1583
1870,18122  1863  1947 22645 17820  1477  3997 22845 10121  6292
1871, 4603  7036  2463 21751 10413 22504 14115 24596  7416  9703
1872,16365  4502 14684 19874  8712  1816 16116 19911 16364 15124
1873, 9910 18122 14982 15881  1947 17584 11366 11153  9591 14605
1874, 8560  1863  9591 15982  2642  5047 18122 13628  9847 19874
1875,25169  3619  2932  4336 20061 18268 22971 12138 19239   132
1876, 6414 15881  1477  4979 14605  6170 22845 19118  4100 18122
1877,19832 10420  6011  6166 16908 18373 21001  6962 14134  1660
1878,22653 14684 19874 24355  5581 18419 20308  7883  6313  4257
1879, 1579 20335 19252 16200 13070 13968 18463 10090 12841 13046
1880,24075 22554  9438 12061 10786  9851 12923 25260 14595 22750
1881,23774  5952  3737 25596 24355  4257 14684 13503 20308  3580
1882,13375 22554  7728 16902 21469 11459 16819  5078 18608 19682
1883,14684  4502   702 19874 20308 17019   877 18419  6612 19879
1884, 9090  6018 24663 24533  6860 11879 24966 15146 24747  4390
1885, 9943 17503 21552   773  8704 12972 22448 19167 19062  4620
1886,23383 11533 14961 19998 19875 13274 25133  3737  2789 21807
1887,22288 20986 11467   305 19076 11717 12274 25623 19031  4564
1888,20353  7412 12099 23530 16257  9371 13374  8430  1942 11278
1889,19874  5768  4152 14137  2579  4913 10769 17815  1499  5832
1890, 9591  1863 15764 16517  2996  9018  6240 21005  5468  2642
1891, 2665  7494  3037 19709 12409 19089  5032  3165 23600 20146
1892,24075 12061 10786 22554 10269  5942 18293  3803  4512 23711
1893, 5717 18190  9284 15327 13541 11764 12341 23536  7885 11792
1894,22121  6198 20146 19089 18317 17723 20095 19028  4089 14556
1895,25407  2426 23154 18452 23141 13711  1583 14558  9555 11340
1896,  304  4032  7993  8593 14684    96 21912  1150 11194  2216
1897,13219 12056 21998  6521  6231 10444 20496  2885  5743  3951
1898,10834 10594  7494 19089  8894  1583 16630  6734 19709 18984
1899, 4937 22593  2281 20038  2511 22984 19748 24546  8477  8118
1900,13693 22334 24805  1989 20308 25013 20553 25536 16484 10362
1901, 3092  5157 24425 20948 17894  9041  6667 19873 11990  7879
1902,15234 11831 12030 17233  7936 20046 13303  3388  9690  9225
